date,region,source,generation_mwh,vector
2024-07-01,Saskatchewan,Other types of electricity generation,5138.0,v62783204
2024-08-01,Saskatchewan,Other types of electricity generation,8716.0,v62783204
2024-09-01,Saskatchewan,Other types of electricity generation,8096.0,v62783204
2024-10-01,Saskatchewan,Other types of electricity generation,9348.0,v62783204
2024-11-01,Saskatchewan,Other types of electricity generation,11593.0,v62783204
2024-12-01,Saskatchewan,Other types of electricity generation,14661.0,v62783204
2025-01-01,Saskatchewan,Other types of electricity generation,11292.0,v62783204
2025-02-01,Saskatchewan,Other types of electricity generation,11416.0,v62783204
2025-03-01,Saskatchewan,Other types of electricity generation,12566.0,v62783204
2025-04-01,Saskatchewan,Other types of electricity generation,12566.0,v62783204
2025-05-01,Saskatchewan,Other types of electricity generation,9042.0,v62783204
2025-06-01,Saskatchewan,Other types of electricity generation,9009.0,v62783204
2025-07-01,Saskatchewan,Other types of electricity generation,8856.0,v62783204
2025-08-01,Saskatchewan,Other types of electricity generation,10320.0,v62783204
2025-09-01,Saskatchewan,Other types of electricity generation,10186.0,v62783204
2025-10-01,Saskatchewan,Other types of electricity generation,8100.0,v62783204
2025-11-01,Saskatchewan,Other types of electricity generation,11138.0,v62783204
2025-12-01,Saskatchewan,Other types of electricity generation,11185.0,v62783204
2026-01-01,Saskatchewan,Other types of electricity generation,12904.0,v62783204
2026-02-01,Saskatchewan,Other types of electricity generation,10494.0,v62783204
2026-03-01,Saskatchewan,Other types of electricity generation,12497.0,v62783204
2026-04-01,Saskatchewan,Other types of electricity generation,10569.0,v62783204
2016-01-01,Saskatchewan,Solar,0.0,v1059484924
2016-02-01,Saskatchewan,Solar,0.0,v1059484924
2016-03-01,Saskatchewan,Solar,0.0,v1059484924
2016-04-01,Saskatchewan,Solar,0.0,v1059484924
2016-05-01,Saskatchewan,Solar,0.0,v1059484924
2016-06-01,Saskatchewan,Solar,0.0,v1059484924
2016-07-01,Saskatchewan,Solar,0.0,v1059484924
2016-08-01,Saskatchewan,Solar,0.0,v1059484924
2016-09-01,Saskatchewan,Solar,0.0,v1059484924
2016-10-01,Saskatchewan,Solar,0.0,v1059484924
2016-11-01,Saskatchewan,Solar,0.0,v1059484924
2016-12-01,Saskatchewan,Solar,0.0,v1059484924
2017-01-01,Saskatchewan,Solar,0.0,v1059484924
2017-02-01,Saskatchewan,Solar,0.0,v1059484924
2017-03-01,Saskatchewan,Solar,0.0,v1059484924
2017-04-01,Saskatchewan,Solar,0.0,v1059484924
2017-05-01,Saskatchewan,Solar,0.0,v1059484924
2017-06-01,Saskatchewan,Solar,0.0,v1059484924
2017-07-01,Saskatchewan,Solar,0.0,v1059484924
2017-08-01,Saskatchewan,Solar,0.0,v1059484924
2017-09-01,Saskatchewan,Solar,0.0,v1059484924
2017-10-01,Saskatchewan,Solar,0.0,v1059484924
2017-11-01,Saskatchewan,Solar,0.0,v1059484924
2017-12-01,Saskatchewan,Solar,0.0,v1059484924
2018-01-01,Saskatchewan,Solar,0.0,v1059484924
2018-02-01,Saskatchewan,Solar,0.0,v1059484924
2018-03-01,Saskatchewan,Solar,0.0,v1059484924
2018-04-01,Saskatchewan,Solar,0.0,v1059484924
2018-05-01,Saskatchewan,Solar,0.0,v1059484924
2018-06-01,Saskatchewan,Solar,0.0,v1059484924
2018-07-01,Saskatchewan,Solar,0.0,v1059484924
2018-08-01,Saskatchewan,Solar,0.0,v1059484924
2018-09-01,Saskatchewan,Solar,0.0,v1059484924
2018-10-01,Saskatchewan,Solar,0.0,v1059484924
2018-11-01,Saskatchewan,Solar,0.0,v1059484924
2018-12-01,Saskatchewan,Solar,0.0,v1059484924
2019-01-01,Saskatchewan,Solar,0.0,v1059484924
2019-02-01,Saskatchewan,Solar,0.0,v1059484924
2019-03-01,Saskatchewan,Solar,0.0,v1059484924
2019-04-01,Saskatchewan,Solar,0.0,v1059484924
2019-05-01,Saskatchewan,Solar,0.0,v1059484924
2019-06-01,Saskatchewan,Solar,0.0,v1059484924
2019-07-01,Saskatchewan,Solar,0.0,v1059484924
2019-08-01,Saskatchewan,Solar,0.0,v1059484924
2019-09-01,Saskatchewan,Solar,0.0,v1059484924
2019-10-01,Saskatchewan,Solar,0.0,v1059484924
2019-11-01,Saskatchewan,Solar,0.0,v1059484924
2019-12-01,Saskatchewan,Solar,4.0,v1059484924
2020-01-01,Saskatchewan,Solar,3.0,v1059484924
2020-02-01,Saskatchewan,Solar,8.0,v1059484924
2020-03-01,Saskatchewan,Solar,8.0,v1059484924
2020-04-01,Saskatchewan,Solar,0.0,v1059484924
2020-05-01,Saskatchewan,Solar,0.0,v1059484924
2020-06-01,Saskatchewan,Solar,0.0,v1059484924
2020-07-01,Saskatchewan,Solar,8.0,v1059484924
2020-08-01,Saskatchewan,Solar,0.0,v1059484924
2020-09-01,Saskatchewan,Solar,0.0,v1059484924
2020-10-01,Saskatchewan,Solar,0.0,v1059484924
2020-11-01,Saskatchewan,Solar,0.0,v1059484924
2020-12-01,Saskatchewan,Solar,0.0,v1059484924
2021-01-01,Saskatchewan,Solar,0.0,v1059484924
2021-02-01,Saskatchewan,Solar,0.0,v1059484924
2021-03-01,Saskatchewan,Solar,0.0,v1059484924
2021-04-01,Saskatchewan,Solar,0.0,v1059484924
2021-05-01,Saskatchewan,Solar,0.0,v1059484924
2021-06-01,Saskatchewan,Solar,0.0,v1059484924
2021-07-01,Saskatchewan,Solar,231.0,v1059484924
2021-08-01,Saskatchewan,Solar,188.0,v1059484924
2021-09-01,Saskatchewan,Solar,138.0,v1059484924
2021-10-01,Saskatchewan,Solar,1665.0,v1059484924
2021-11-01,Saskatchewan,Solar,1243.0,v1059484924
2021-12-01,Saskatchewan,Solar,806.0,v1059484924
2022-01-01,Saskatchewan,Solar,1145.0,v1059484924
2022-02-01,Saskatchewan,Solar,1399.0,v1059484924
2022-03-01,Saskatchewan,Solar,1641.0,v1059484924
2022-04-01,Saskatchewan,Solar,1920.0,v1059484924
2022-05-01,Saskatchewan,Solar,2238.0,v1059484924
2022-06-01,Saskatchewan,Solar,2607.0,v1059484924
2022-07-01,Saskatchewan,Solar,4479.0,v1059484924
2022-08-01,Saskatchewan,Solar,4732.0,v1059484924
2022-09-01,Saskatchewan,Solar,3879.0,v1059484924
2022-10-01,Saskatchewan,Solar,3235.0,v1059484924
2022-11-01,Saskatchewan,Solar,1532.0,v1059484924
2022-12-01,Saskatchewan,Solar,1290.0,v1059484924
2023-01-01,Saskatchewan,Solar,1973.0,v1059484924
2023-02-01,Saskatchewan,Solar,3783.0,v1059484924
2023-03-01,Saskatchewan,Solar,6300.0,v1059484924
2023-04-01,Saskatchewan,Solar,5111.0,v1059484924
2023-05-01,Saskatchewan,Solar,4046.0,v1059484924
2023-06-01,Saskatchewan,Solar,5302.0,v1059484924
2023-07-01,Saskatchewan,Solar,5003.0,v1059484924
2023-08-01,Saskatchewan,Solar,4388.0,v1059484924
2023-09-01,Saskatchewan,Solar,4739.0,v1059484924
2023-10-01,Saskatchewan,Solar,3116.0,v1059484924
2023-11-01,Saskatchewan,Solar,3019.0,v1059484924
2023-12-01,Saskatchewan,Solar,2283.0,v1059484924
2024-01-01,Saskatchewan,Solar,1970.0,v1059484924
2024-02-01,Saskatchewan,Solar,3573.0,v1059484924
2024-03-01,Saskatchewan,Solar,5458.0,v1059484924
2024-04-01,Saskatchewan,Solar,6261.0,v1059484924
2024-05-01,Saskatchewan,Solar,6108.0,v1059484924
2024-06-01,Saskatchewan,Solar,4484.0,v1059484924
2024-07-01,Saskatchewan,Solar,7372.0,v1059484924
2024-08-01,Saskatchewan,Solar,6860.0,v1059484924
2024-09-01,Saskatchewan,Solar,5288.0,v1059484924
2024-10-01,Saskatchewan,Solar,4563.0,v1059484924
2024-11-01,Saskatchewan,Solar,2101.0,v1059484924
2024-12-01,Saskatchewan,Solar,1853.0,v1059484924
2025-01-01,Saskatchewan,Solar,2742.0,v1059484924
2025-02-01,Saskatchewan,Solar,3966.0,v1059484924
2025-03-01,Saskatchewan,Solar,5964.0,v1059484924
2025-04-01,Saskatchewan,Solar,3926.0,v1059484924
2025-05-01,Saskatchewan,Solar,5149.0,v1059484924
2025-06-01,Saskatchewan,Solar,4111.0,v1059484924
2025-07-01,Saskatchewan,Solar,4850.0,v1059484924
2025-08-01,Saskatchewan,Solar,4664.0,v1059484924
2025-09-01,Saskatchewan,Solar,3506.0,v1059484924
2025-10-01,Saskatchewan,Solar,3579.0,v1059484924
2025-11-01,Saskatchewan,Solar,2339.0,v1059484924
2025-12-01,Saskatchewan,Solar,1898.0,v1059484924
2026-01-01,Saskatchewan,Solar,2243.0,v1059484924
2026-02-01,Saskatchewan,Solar,3965.0,v1059484924
2026-03-01,Saskatchewan,Solar,4634.0,v1059484924
2026-04-01,Saskatchewan,Solar,5573.0,v1059484924
2008-01-01,Saskatchewan,Wind power turbine,63792.0,v44174806
2008-02-01,Saskatchewan,Wind power turbine,36110.0,v44174806
2008-03-01,Saskatchewan,Wind power turbine,40967.0,v44174806
2008-04-01,Saskatchewan,Wind power turbine,41126.0,v44174806
2008-05-01,Saskatchewan,Wind power turbine,43085.0,v44174806
2008-06-01,Saskatchewan,Wind power turbine,29684.0,v44174806
2008-07-01,Saskatchewan,Wind power turbine,28777.0,v44174806
2008-08-01,Saskatchewan,Wind power turbine,39196.0,v44174806
2008-09-01,Saskatchewan,Wind power turbine,29841.0,v44174806
2008-10-01,Saskatchewan,Wind power turbine,62003.0,v44174806
2008-11-01,Saskatchewan,Wind power turbine,62367.0,v44174806
2008-12-01,Saskatchewan,Wind power turbine,62167.0,v44174806
2009-01-01,Saskatchewan,Wind power turbine,81061.0,v44174806
2009-02-01,Saskatchewan,Wind power turbine,43440.0,v44174806
2009-03-01,Saskatchewan,Wind power turbine,53662.0,v44174806
2009-04-01,Saskatchewan,Wind power turbine,43353.0,v44174806
2009-05-01,Saskatchewan,Wind power turbine,44247.0,v44174806
2009-06-01,Saskatchewan,Wind power turbine,31093.0,v44174806
2009-07-01,Saskatchewan,Wind power turbine,29376.0,v44174806
2009-08-01,Saskatchewan,Wind power turbine,30860.0,v44174806
2009-09-01,Saskatchewan,Wind power turbine,51397.0,v44174806
2009-10-01,Saskatchewan,Wind power turbine,48214.0,v44174806
2009-11-01,Saskatchewan,Wind power turbine,73720.0,v44174806
2009-12-01,Saskatchewan,Wind power turbine,46376.0,v44174806
2010-01-01,Saskatchewan,Wind power turbine,62031.0,v44174806
2010-02-01,Saskatchewan,Wind power turbine,31419.0,v44174806
2010-03-01,Saskatchewan,Wind power turbine,53361.0,v44174806
2010-04-01,Saskatchewan,Wind power turbine,57485.0,v44174806
2010-05-01,Saskatchewan,Wind power turbine,48248.0,v44174806
2010-06-01,Saskatchewan,Wind power turbine,30596.0,v44174806
2010-07-01,Saskatchewan,Wind power turbine,25388.0,v44174806
2010-08-01,Saskatchewan,Wind power turbine,32303.0,v44174806
2010-09-01,Saskatchewan,Wind power turbine,42348.0,v44174806
2010-10-01,Saskatchewan,Wind power turbine,49896.0,v44174806
2010-11-01,Saskatchewan,Wind power turbine,49441.0,v44174806
2010-12-01,Saskatchewan,Wind power turbine,52849.0,v44174806
2011-01-01,Saskatchewan,Wind power turbine,64823.0,v44174806
2011-02-01,Saskatchewan,Wind power turbine,70656.0,v44174806
2011-03-01,Saskatchewan,Wind power turbine,67713.0,v44174806
2011-04-01,Saskatchewan,Wind power turbine,51877.0,v44174806
2011-05-01,Saskatchewan,Wind power turbine,44454.0,v44174806
2011-06-01,Saskatchewan,Wind power turbine,38763.0,v44174806
2011-07-01,Saskatchewan,Wind power turbine,44225.0,v44174806
2011-08-01,Saskatchewan,Wind power turbine,37284.0,v44174806
2011-09-01,Saskatchewan,Wind power turbine,64455.0,v44174806
2011-10-01,Saskatchewan,Wind power turbine,65524.0,v44174806
2011-11-01,Saskatchewan,Wind power turbine,86555.0,v44174806
2011-12-01,Saskatchewan,Wind power turbine,106063.0,v44174806
2012-01-01,Saskatchewan,Wind power turbine,102997.0,v44174806
2012-02-01,Saskatchewan,Wind power turbine,56395.0,v44174806
2012-03-01,Saskatchewan,Wind power turbine,81767.0,v44174806
2012-04-01,Saskatchewan,Wind power turbine,69275.0,v44174806
2012-05-01,Saskatchewan,Wind power turbine,59202.0,v44174806
2012-06-01,Saskatchewan,Wind power turbine,53873.0,v44174806
2012-07-01,Saskatchewan,Wind power turbine,37353.0,v44174806
2012-08-01,Saskatchewan,Wind power turbine,45097.0,v44174806
2012-09-01,Saskatchewan,Wind power turbine,58642.0,v44174806
2012-10-01,Saskatchewan,Wind power turbine,75263.0,v44174806
2012-11-01,Saskatchewan,Wind power turbine,73389.0,v44174806
2012-12-01,Saskatchewan,Wind power turbine,55585.0,v44174806
2013-01-01,Saskatchewan,Wind power turbine,87911.0,v44174806
2013-02-01,Saskatchewan,Wind power turbine,70298.0,v44174806
2013-03-01,Saskatchewan,Wind power turbine,64390.0,v44174806
2013-04-01,Saskatchewan,Wind power turbine,63415.0,v44174806
2013-05-01,Saskatchewan,Wind power turbine,61729.0,v44174806
2013-06-01,Saskatchewan,Wind power turbine,49077.0,v44174806
2013-07-01,Saskatchewan,Wind power turbine,38923.0,v44174806
2013-08-01,Saskatchewan,Wind power turbine,33677.0,v44174806
2013-09-01,Saskatchewan,Wind power turbine,61640.0,v44174806
2013-10-01,Saskatchewan,Wind power turbine,62557.0,v44174806
2013-11-01,Saskatchewan,Wind power turbine,79029.0,v44174806
2013-12-01,Saskatchewan,Wind power turbine,82780.0,v44174806
2014-01-01,Saskatchewan,Wind power turbine,91571.0,v44174806
2014-02-01,Saskatchewan,Wind power turbine,70780.0,v44174806
2014-03-01,Saskatchewan,Wind power turbine,57397.0,v44174806
2014-04-01,Saskatchewan,Wind power turbine,64544.0,v44174806
2014-05-01,Saskatchewan,Wind power turbine,50756.0,v44174806
2014-06-01,Saskatchewan,Wind power turbine,50267.0,v44174806
2014-07-01,Saskatchewan,Wind power turbine,36976.0,v44174806
2014-08-01,Saskatchewan,Wind power turbine,54746.0,v44174806
2014-09-01,Saskatchewan,Wind power turbine,50511.0,v44174806
2014-10-01,Saskatchewan,Wind power turbine,89140.0,v44174806
2014-11-01,Saskatchewan,Wind power turbine,72145.0,v44174806
2014-12-01,Saskatchewan,Wind power turbine,71166.0,v44174806
2015-01-01,Saskatchewan,Wind power turbine,92507.0,v44174806
2015-02-01,Saskatchewan,Wind power turbine,62082.0,v44174806
2015-03-01,Saskatchewan,Wind power turbine,70533.0,v44174806
2015-04-01,Saskatchewan,Wind power turbine,75196.0,v44174806
2015-05-01,Saskatchewan,Wind power turbine,57035.0,v44174806
2015-06-01,Saskatchewan,Wind power turbine,44201.0,v44174806
2015-07-01,Saskatchewan,Wind power turbine,51491.0,v44174806
2015-08-01,Saskatchewan,Wind power turbine,53577.0,v44174806
2015-09-01,Saskatchewan,Wind power turbine,55643.0,v44174806
2015-10-01,Saskatchewan,Wind power turbine,78125.0,v44174806
2015-11-01,Saskatchewan,Wind power turbine,79519.0,v44174806
2015-12-01,Saskatchewan,Wind power turbine,74434.0,v44174806
2016-01-01,Saskatchewan,Wind power turbine,61200.0,v44174806
2016-02-01,Saskatchewan,Wind power turbine,60750.0,v44174806
2016-03-01,Saskatchewan,Wind power turbine,67664.0,v44174806
2016-04-01,Saskatchewan,Wind power turbine,66217.0,v44174806
2016-05-01,Saskatchewan,Wind power turbine,73620.0,v44174806
2016-06-01,Saskatchewan,Wind power turbine,54230.0,v44174806
2016-07-01,Saskatchewan,Wind power turbine,33586.0,v44174806
2016-08-01,Saskatchewan,Wind power turbine,49447.0,v44174806
2016-09-01,Saskatchewan,Wind power turbine,48344.0,v44174806
2016-10-01,Saskatchewan,Wind power turbine,63082.0,v44174806
2016-11-01,Saskatchewan,Wind power turbine,72513.0,v44174806
2016-12-01,Saskatchewan,Wind power turbine,87517.0,v44174806
2017-01-01,Saskatchewan,Wind power turbine,70704.0,v44174806
2017-02-01,Saskatchewan,Wind power turbine,58215.0,v44174806
2017-03-01,Saskatchewan,Wind power turbine,68686.0,v44174806
2017-04-01,Saskatchewan,Wind power turbine,57888.0,v44174806
2017-05-01,Saskatchewan,Wind power turbine,58215.0,v44174806
2017-06-01,Saskatchewan,Wind power turbine,53987.0,v44174806
2017-07-01,Saskatchewan,Wind power turbine,41144.0,v44174806
2017-08-01,Saskatchewan,Wind power turbine,34734.0,v44174806
2017-09-01,Saskatchewan,Wind power turbine,44378.0,v44174806
2017-10-01,Saskatchewan,Wind power turbine,78815.0,v44174806
2017-11-01,Saskatchewan,Wind power turbine,84842.0,v44174806
2017-12-01,Saskatchewan,Wind power turbine,93024.0,v44174806
2018-01-01,Saskatchewan,Wind power turbine,109789.0,v44174806
2018-02-01,Saskatchewan,Wind power turbine,92247.0,v44174806
2018-03-01,Saskatchewan,Wind power turbine,53862.0,v44174806
2018-04-01,Saskatchewan,Wind power turbine,41364.0,v44174806
2018-05-01,Saskatchewan,Wind power turbine,51184.0,v44174806
2018-06-01,Saskatchewan,Wind power turbine,42229.0,v44174806
2018-07-01,Saskatchewan,Wind power turbine,44218.0,v44174806
2018-08-01,Saskatchewan,Wind power turbine,36072.0,v44174806
2018-09-01,Saskatchewan,Wind power turbine,45715.0,v44174806
2018-10-01,Saskatchewan,Wind power turbine,62577.0,v44174806
2018-11-01,Saskatchewan,Wind power turbine,38887.0,v44174806
2018-12-01,Saskatchewan,Wind power turbine,76400.0,v44174806
2019-01-01,Saskatchewan,Wind power turbine,79873.0,v44174806
2019-02-01,Saskatchewan,Wind power turbine,43795.0,v44174806
2019-03-01,Saskatchewan,Wind power turbine,84734.0,v44174806
2019-04-01,Saskatchewan,Wind power turbine,68364.0,v44174806
2019-05-01,Saskatchewan,Wind power turbine,53552.0,v44174806
2019-06-01,Saskatchewan,Wind power turbine,52798.0,v44174806
2019-07-01,Saskatchewan,Wind power turbine,50150.0,v44174806
2019-08-01,Saskatchewan,Wind power turbine,55265.0,v44174806
2019-09-01,Saskatchewan,Wind power turbine,53343.0,v44174806
2019-10-01,Saskatchewan,Wind power turbine,82258.0,v44174806
2019-11-01,Saskatchewan,Wind power turbine,69625.0,v44174806
2019-12-01,Saskatchewan,Wind power turbine,77617.0,v44174806
2020-01-01,Saskatchewan,Wind power turbine,86353.0,v44174806
2020-02-01,Saskatchewan,Wind power turbine,81183.0,v44174806
2020-03-01,Saskatchewan,Wind power turbine,80884.0,v44174806
2020-04-01,Saskatchewan,Wind power turbine,75156.0,v44174806
2020-05-01,Saskatchewan,Wind power turbine,29292.0,v44174806
2020-06-01,Saskatchewan,Wind power turbine,57879.0,v44174806
2020-07-01,Saskatchewan,Wind power turbine,52703.0,v44174806
2020-08-01,Saskatchewan,Wind power turbine,23466.0,v44174806
2020-09-01,Saskatchewan,Wind power turbine,73242.0,v44174806
2020-10-01,Saskatchewan,Wind power turbine,79911.0,v44174806
2020-11-01,Saskatchewan,Wind power turbine,84657.0,v44174806
2020-12-01,Saskatchewan,Wind power turbine,95090.0,v44174806
2021-01-01,Saskatchewan,Wind power turbine,92938.0,v44174806
2021-02-01,Saskatchewan,Wind power turbine,82601.0,v44174806
2021-03-01,Saskatchewan,Wind power turbine,82219.0,v44174806
2021-04-01,Saskatchewan,Wind power turbine,66124.0,v44174806
2021-05-01,Saskatchewan,Wind power turbine,61947.0,v44174806
2021-06-01,Saskatchewan,Wind power turbine,59486.0,v44174806
2021-07-01,Saskatchewan,Wind power turbine,41888.0,v44174806
2021-08-01,Saskatchewan,Wind power turbine,52412.0,v44174806
2021-09-01,Saskatchewan,Wind power turbine,65311.0,v44174806
2021-10-01,Saskatchewan,Wind power turbine,75031.0,v44174806
2021-11-01,Saskatchewan,Wind power turbine,90908.0,v44174806
2021-12-01,Saskatchewan,Wind power turbine,95519.0,v44174806
2022-01-01,Saskatchewan,Wind power turbine,101460.0,v44174806
2022-02-01,Saskatchewan,Wind power turbine,89421.0,v44174806
2022-03-01,Saskatchewan,Wind power turbine,95934.0,v44174806
2022-04-01,Saskatchewan,Wind power turbine,83101.0,v44174806
2022-05-01,Saskatchewan,Wind power turbine,153169.0,v44174806
2022-06-01,Saskatchewan,Wind power turbine,139366.0,v44174806
2022-07-01,Saskatchewan,Wind power turbine,101709.0,v44174806
2022-08-01,Saskatchewan,Wind power turbine,113417.0,v44174806
2022-09-01,Saskatchewan,Wind power turbine,142783.0,v44174806
2022-10-01,Saskatchewan,Wind power turbine,178123.0,v44174806
2022-11-01,Saskatchewan,Wind power turbine,212346.0,v44174806
2022-12-01,Saskatchewan,Wind power turbine,175121.0,v44174806
2023-01-01,Saskatchewan,Wind power turbine,159169.0,v44174806
2023-02-01,Saskatchewan,Wind power turbine,194990.0,v44174806
2023-03-01,Saskatchewan,Wind power turbine,168189.0,v44174806
2023-04-01,Saskatchewan,Wind power turbine,191054.0,v44174806
2023-05-01,Saskatchewan,Wind power turbine,142951.0,v44174806
2023-06-01,Saskatchewan,Wind power turbine,122966.0,v44174806
2023-07-01,Saskatchewan,Wind power turbine,157912.0,v44174806
2023-08-01,Saskatchewan,Wind power turbine,116656.0,v44174806
2023-09-01,Saskatchewan,Wind power turbine,115585.0,v44174806
2023-10-01,Saskatchewan,Wind power turbine,175684.0,v44174806
2023-11-01,Saskatchewan,Wind power turbine,204609.0,v44174806
2023-12-01,Saskatchewan,Wind power turbine,235516.0,v44174806
2024-01-01,Saskatchewan,Wind power turbine,202007.0,v44174806
2024-02-01,Saskatchewan,Wind power turbine,165196.0,v44174806
2024-03-01,Saskatchewan,Wind power turbine,168396.0,v44174806
2024-04-01,Saskatchewan,Wind power turbine,186165.0,v44174806
2024-05-01,Saskatchewan,Wind power turbine,155836.0,v44174806
2024-06-01,Saskatchewan,Wind power turbine,180203.0,v44174806
2024-07-01,Saskatchewan,Wind power turbine,96248.0,v44174806
2024-08-01,Saskatchewan,Wind power turbine,116535.0,v44174806
2024-09-01,Saskatchewan,Wind power turbine,180084.0,v44174806
2024-10-01,Saskatchewan,Wind power turbine,195232.0,v44174806
2024-11-01,Saskatchewan,Wind power turbine,234331.0,v44174806
2024-12-01,Saskatchewan,Wind power turbine,263242.0,v44174806
2025-01-01,Saskatchewan,Wind power turbine,309472.0,v44174806
2025-02-01,Saskatchewan,Wind power turbine,273088.0,v44174806
2025-03-01,Saskatchewan,Wind power turbine,222623.0,v44174806
2025-04-01,Saskatchewan,Wind power turbine,214763.0,v44174806
2025-05-01,Saskatchewan,Wind power turbine,237618.0,v44174806
2025-06-01,Saskatchewan,Wind power turbine,232706.0,v44174806
2025-07-01,Saskatchewan,Wind power turbine,169889.0,v44174806
2025-08-01,Saskatchewan,Wind power turbine,135918.0,v44174806
2025-09-01,Saskatchewan,Wind power turbine,179292.0,v44174806
2025-10-01,Saskatchewan,Wind power turbine,246851.0,v44174806
2025-11-01,Saskatchewan,Wind power turbine,229527.0,v44174806
2025-12-01,Saskatchewan,Wind power turbine,275051.0,v44174806
2026-01-01,Saskatchewan,Wind power turbine,271086.0,v44174806
2026-02-01,Saskatchewan,Wind power turbine,231723.0,v44174806
2026-03-01,Saskatchewan,Wind power turbine,224146.0,v44174806
2026-04-01,Saskatchewan,Wind power turbine,241915.0,v44174806
2015-06-01,Yukon,Conventional steam turbine,310.0,v105899358
2015-08-01,Yukon,Conventional steam turbine,12.0,v105899358
2015-09-01,Yukon,Conventional steam turbine,123.0,v105899358
2015-10-01,Yukon,Conventional steam turbine,194.0,v105899358
2008-01-01,Yukon,Hydraulic turbine,36825.0,v44174662
2008-02-01,Yukon,Hydraulic turbine,32992.0,v44174662
2008-03-01,Yukon,Hydraulic turbine,30138.0,v44174662
2008-04-01,Yukon,Hydraulic turbine,26489.0,v44174662
2008-05-01,Yukon,Hydraulic turbine,24236.0,v44174662
2008-06-01,Yukon,Hydraulic turbine,24392.0,v44174662
2008-07-01,Yukon,Hydraulic turbine,24138.0,v44174662
2008-08-01,Yukon,Hydraulic turbine,25450.0,v44174662
2008-09-01,Yukon,Hydraulic turbine,22177.0,v44174662
2008-10-01,Yukon,Hydraulic turbine,27373.0,v44174662
2008-11-01,Yukon,Hydraulic turbine,32926.0,v44174662
2008-12-01,Yukon,Hydraulic turbine,38736.0,v44174662
2009-01-01,Yukon,Hydraulic turbine,38649.0,v44174662
2009-02-01,Yukon,Hydraulic turbine,38044.0,v44174662
2009-03-01,Yukon,Hydraulic turbine,33349.0,v44174662
2009-04-01,Yukon,Hydraulic turbine,29928.0,v44174662
2009-05-01,Yukon,Hydraulic turbine,29044.0,v44174662
2009-06-01,Yukon,Hydraulic turbine,25338.0,v44174662
2009-07-01,Yukon,Hydraulic turbine,26023.0,v44174662
2009-08-01,Yukon,Hydraulic turbine,25855.0,v44174662
2009-09-01,Yukon,Hydraulic turbine,27361.0,v44174662
2009-10-01,Yukon,Hydraulic turbine,30337.0,v44174662
2009-11-01,Yukon,Hydraulic turbine,36105.0,v44174662
2009-12-01,Yukon,Hydraulic turbine,41535.0,v44174662
2010-01-01,Yukon,Hydraulic turbine,36832.0,v44174662
2010-02-01,Yukon,Hydraulic turbine,36700.0,v44174662
2010-03-01,Yukon,Hydraulic turbine,33121.0,v44174662
2010-04-01,Yukon,Hydraulic turbine,29911.0,v44174662
2010-05-01,Yukon,Hydraulic turbine,29477.0,v44174662
2010-06-01,Yukon,Hydraulic turbine,25557.0,v44174662
2010-07-01,Yukon,Hydraulic turbine,26375.0,v44174662
2010-08-01,Yukon,Hydraulic turbine,27588.0,v44174662
2010-09-01,Yukon,Hydraulic turbine,27626.0,v44174662
2010-10-01,Yukon,Hydraulic turbine,28970.0,v44174662
2010-11-01,Yukon,Hydraulic turbine,37541.0,v44174662
2010-12-01,Yukon,Hydraulic turbine,40736.0,v44174662
2011-01-01,Yukon,Hydraulic turbine,37614.0,v44174662
2011-02-01,Yukon,Hydraulic turbine,35379.0,v44174662
2011-03-01,Yukon,Hydraulic turbine,35864.0,v44174662
2011-04-01,Yukon,Hydraulic turbine,28692.0,v44174662
2011-05-01,Yukon,Hydraulic turbine,29711.0,v44174662
2011-06-01,Yukon,Hydraulic turbine,26291.0,v44174662
2011-07-01,Yukon,Hydraulic turbine,27915.0,v44174662
2011-08-01,Yukon,Hydraulic turbine,27793.0,v44174662
2011-09-01,Yukon,Hydraulic turbine,29293.0,v44174662
2011-10-01,Yukon,Hydraulic turbine,29829.0,v44174662
2011-11-01,Yukon,Hydraulic turbine,39408.0,v44174662
2011-12-01,Yukon,Hydraulic turbine,38225.0,v44174662
2012-01-01,Yukon,Hydraulic turbine,44129.0,v44174662
2012-02-01,Yukon,Hydraulic turbine,36826.0,v44174662
2012-03-01,Yukon,Hydraulic turbine,35220.0,v44174662
2012-04-01,Yukon,Hydraulic turbine,33077.0,v44174662
2012-05-01,Yukon,Hydraulic turbine,32921.0,v44174662
2012-06-01,Yukon,Hydraulic turbine,27573.0,v44174662
2012-07-01,Yukon,Hydraulic turbine,28462.0,v44174662
2012-08-01,Yukon,Hydraulic turbine,29444.0,v44174662
2012-09-01,Yukon,Hydraulic turbine,30586.0,v44174662
2012-10-01,Yukon,Hydraulic turbine,35214.0,v44174662
2012-11-01,Yukon,Hydraulic turbine,43932.0,v44174662
2012-12-01,Yukon,Hydraulic turbine,51100.0,v44174662
2013-01-01,Yukon,Hydraulic turbine,41342.0,v44174662
2013-02-01,Yukon,Hydraulic turbine,37129.0,v44174662
2013-03-01,Yukon,Hydraulic turbine,36663.0,v44174662
2013-04-01,Yukon,Hydraulic turbine,39059.0,v44174662
2013-05-01,Yukon,Hydraulic turbine,32981.0,v44174662
2013-06-01,Yukon,Hydraulic turbine,25510.0,v44174662
2013-07-01,Yukon,Hydraulic turbine,31456.0,v44174662
2013-08-01,Yukon,Hydraulic turbine,27847.0,v44174662
